,rouge-1,rouge-2,rouge-l,id,ROUGE-1_F1,ROUGE-1_Precision,ROUGE-1_Recall,ROUGE-2_F1,ROUGE-2_Precision,ROUGE-2_Recall,ROUGE-L_F1,ROUGE-L_Precision,ROUGE-L_Recall,ID_F1,ID_Precision,ID_Recall
797,"{'f': 0.46666666168888893, 'p': 0.4375, 'r': 0.5}","{'f': 0.21428570931122462, 'p': 0.2, 'r': 0.23076923076923078}","{'f': 0.35714285216836733, 'p': 0.3333333333333333, 'r': 0.38461538461538464}",id_dm_67816,0.46666666168888893,0.4375,0.5,0.21428570931122462,0.2,0.23076923076923078,0.35714285216836733,0.3333333333333333,0.38461538461538464,-,-,-
798,"{'f': 0.14285713826530627, 'p': 0.1111111111111111, 'r': 0.2}","{'f': 0.07692307239644997, 'p': 0.058823529411764705, 'r': 0.1111111111111111}","{'f': 0.1538461491124262, 'p': 0.125, 'r': 0.2}",id_cnn_20917,0.14285713826530627,0.1111111111111111,0.2,0.07692307239644997,0.058823529411764705,0.1111111111111111,0.1538461491124262,0.125,0.2,-,-,-
799,"{'f': 0.19354838251821027, 'p': 0.15, 'r': 0.2727272727272727}","{'f': 0.06896551272294917, 'p': 0.05263157894736842, 'r': 0.1}","{'f': 0.21428570969387764, 'p': 0.16666666666666666, 'r': 0.3}",id_dm_108987,0.19354838251821027,0.15,0.2727272727272727,0.06896551272294917,0.05263157894736842,0.1,0.21428570969387764,0.16666666666666666,0.3,-,-,-
800,"{'f': 0.18181817747933895, 'p': 0.13333333333333333, 'r': 0.2857142857142857}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.18181817747933895, 'p': 0.13333333333333333, 'r': 0.2857142857142857}",id_dm_59196,0.18181817747933895,0.13333333333333333,0.2857142857142857,0.0,0.0,0.0,0.18181817747933895,0.13333333333333333,0.2857142857142857,-,-,-
801,"{'f': 0.16666666170138905, 'p': 0.18181818181818182, 'r': 0.15384615384615385}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.16666666170138905, 'p': 0.18181818181818182, 'r': 0.15384615384615385}",id_dm_190196,0.16666666170138905,0.18181818181818182,0.15384615384615385,0.0,0.0,0.0,0.16666666170138905,0.18181818181818182,0.15384615384615385,-,-,-
802,"{'f': 0.2962962913031551, 'p': 0.2857142857142857, 'r': 0.3076923076923077}","{'f': 0.07999999500800031, 'p': 0.07692307692307693, 'r': 0.08333333333333333}","{'f': 0.2307692257692309, 'p': 0.23076923076923078, 'r': 0.23076923076923078}",id_dm_3846,0.2962962913031551,0.2857142857142857,0.3076923076923077,0.07999999500800031,0.07692307692307693,0.08333333333333333,0.2307692257692309,0.23076923076923078,0.23076923076923078,-,-,-
803,"{'f': 0.5217391254442345, 'p': 0.5, 'r': 0.5454545454545454}","{'f': 0.1904761854875285, 'p': 0.18181818181818182, 'r': 0.2}","{'f': 0.5217391254442345, 'p': 0.5, 'r': 0.5454545454545454}",id_cnn_7725,0.5217391254442345,0.5,0.5454545454545454,0.1904761854875285,0.18181818181818182,0.2,0.5217391254442345,0.5,0.5454545454545454,-,-,-
804,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_26490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
805,"{'f': 0.4285714239795918, 'p': 0.3333333333333333, 'r': 0.6}","{'f': 0.30769230316568047, 'p': 0.23529411764705882, 'r': 0.4444444444444444}","{'f': 0.4615384568047337, 'p': 0.375, 'r': 0.6}",id_dm_142533,0.4285714239795918,0.3333333333333333,0.6,0.30769230316568047,0.23529411764705882,0.4444444444444444,0.4615384568047337,0.375,0.6,-,-,-
806,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_210028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
807,"{'f': 0.23076922624260363, 'p': 0.17647058823529413, 'r': 0.3333333333333333}","{'f': 0.16666666222222234, 'p': 0.125, 'r': 0.25}","{'f': 0.23076922624260363, 'p': 0.17647058823529413, 'r': 0.3333333333333333}",id_dm_91284,0.23076922624260363,0.17647058823529413,0.3333333333333333,0.16666666222222234,0.125,0.25,0.23076922624260363,0.17647058823529413,0.3333333333333333,-,-,-
808,"{'f': 0.18749999517578136, 'p': 0.15789473684210525, 'r': 0.23076923076923078}","{'f': 0.066666661866667, 'p': 0.05555555555555555, 'r': 0.08333333333333333}","{'f': 0.12499999517578143, 'p': 0.10526315789473684, 'r': 0.15384615384615385}",id_dm_98399,0.18749999517578136,0.15789473684210525,0.23076923076923078,0.066666661866667,0.05555555555555555,0.08333333333333333,0.12499999517578143,0.10526315789473684,0.15384615384615385,-,-,-
809,"{'f': 0.6451612859521332, 'p': 0.47619047619047616, 'r': 1.0}","{'f': 0.6206896508917956, 'p': 0.45, 'r': 1.0}","{'f': 0.6923076877810652, 'p': 0.5294117647058824, 'r': 1.0}",id_cnn_18636,0.6451612859521332,0.47619047619047616,1.0,0.6206896508917956,0.45,1.0,0.6923076877810652,0.5294117647058824,1.0,-,-,-
810,"{'f': 0.22222221739369008, 'p': 0.1875, 'r': 0.2727272727272727}","{'f': 0.15999999520000013, 'p': 0.13333333333333333, 'r': 0.2}","{'f': 0.24999999513888896, 'p': 0.21428571428571427, 'r': 0.3}",id_dm_134559,0.22222221739369008,0.1875,0.2727272727272727,0.15999999520000013,0.13333333333333333,0.2,0.24999999513888896,0.21428571428571427,0.3,-,-,-
811,"{'f': 0.33333332868888893, 'p': 0.2631578947368421, 'r': 0.45454545454545453}","{'f': 0.14285713826530627, 'p': 0.1111111111111111, 'r': 0.2}","{'f': 0.2068965470154579, 'p': 0.16666666666666666, 'r': 0.2727272727272727}",id_dm_214492,0.33333332868888893,0.2631578947368421,0.45454545454545453,0.14285713826530627,0.1111111111111111,0.2,0.2068965470154579,0.16666666666666666,0.2727272727272727,-,-,-
812,"{'f': 0.36363635867768596, 'p': 0.3333333333333333, 'r': 0.4}","{'f': 0.12903225311134256, 'p': 0.11764705882352941, 'r': 0.14285714285714285}","{'f': 0.41379309845422124, 'p': 0.4, 'r': 0.42857142857142855}",id_dm_169576,0.36363635867768596,0.3333333333333333,0.4,0.12903225311134256,0.11764705882352941,0.14285714285714285,0.41379309845422124,0.4,0.42857142857142855,-,-,-
813,"{'f': 0.1333333284222224, 'p': 0.11764705882352941, 'r': 0.15384615384615385}","{'f': 0.0714285665306126, 'p': 0.0625, 'r': 0.08333333333333333}","{'f': 0.13793102963139137, 'p': 0.11764705882352941, 'r': 0.16666666666666666}",id_dm_53045,0.1333333284222224,0.11764705882352941,0.15384615384615385,0.0714285665306126,0.0625,0.08333333333333333,0.13793102963139137,0.11764705882352941,0.16666666666666666,-,-,-
814,"{'f': 0.04878048304580653, 'p': 0.0625, 'r': 0.04}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.055555550802469544, 'p': 0.07142857142857142, 'r': 0.045454545454545456}",id_dm_187224,0.04878048304580653,0.0625,0.04,0.0,0.0,0.0,0.055555550802469544,0.07142857142857142,0.045454545454545456,-,-,-
815,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_31604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
816,"{'f': 0.13333332913333346, 'p': 0.09523809523809523, 'r': 0.2222222222222222}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15384614931952675, 'p': 0.11764705882352941, 'r': 0.2222222222222222}",id_dm_139042,0.13333332913333346,0.09523809523809523,0.2222222222222222,0.0,0.0,0.0,0.15384614931952675,0.11764705882352941,0.2222222222222222,-,-,-
817,"{'f': 0.1481481432098767, 'p': 0.13333333333333333, 'r': 0.16666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.16666666166666683, 'p': 0.16666666666666666, 'r': 0.16666666666666666}",id_cnn_43534,0.1481481432098767,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666166666683,0.16666666666666666,0.16666666666666666,-,-,-
818,"{'f': 0.35294117153979243, 'p': 0.4, 'r': 0.3157894736842105}","{'f': 0.3124999950781251, 'p': 0.35714285714285715, 'r': 0.2777777777777778}","{'f': 0.3870967692403746, 'p': 0.42857142857142855, 'r': 0.35294117647058826}",id_dm_129188,0.35294117153979243,0.4,0.3157894736842105,0.3124999950781251,0.35714285714285715,0.2777777777777778,0.3870967692403746,0.42857142857142855,0.35294117647058826,-,-,-
819,"{'f': 0.4117647010380623, 'p': 0.35, 'r': 0.5}","{'f': 0.18749999517578136, 'p': 0.15789473684210525, 'r': 0.23076923076923078}","{'f': 0.3124999951757813, 'p': 0.2631578947368421, 'r': 0.38461538461538464}",id_cnn_42777,0.4117647010380623,0.35,0.5,0.18749999517578136,0.15789473684210525,0.23076923076923078,0.3124999951757813,0.2631578947368421,0.38461538461538464,-,-,-
820,"{'f': 0.22222221755829916, 'p': 0.17647058823529413, 'r': 0.3}","{'f': 0.07999999539200027, 'p': 0.0625, 'r': 0.1111111111111111}","{'f': 0.23076922603550304, 'p': 0.1875, 'r': 0.3}",id_dm_12631,0.22222221755829916,0.17647058823529413,0.3,0.07999999539200027,0.0625,0.1111111111111111,0.23076922603550304,0.1875,0.3,-,-,-
821,"{'f': 0.14814814348422511, 'p': 0.11764705882352941, 'r': 0.2}","{'f': 0.07999999539200027, 'p': 0.0625, 'r': 0.1111111111111111}","{'f': 0.1538461491124262, 'p': 0.125, 'r': 0.2}",id_dm_99146,0.14814814348422511,0.11764705882352941,0.2,0.07999999539200027,0.0625,0.1111111111111111,0.1538461491124262,0.125,0.2,-,-,-
822,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_40125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
823,"{'f': 0.3333333285802469, 'p': 0.2727272727272727, 'r': 0.42857142857142855}","{'f': 0.1176470541003462, 'p': 0.09523809523809523, 'r': 0.15384615384615385}","{'f': 0.2777777730246914, 'p': 0.22727272727272727, 'r': 0.35714285714285715}",id_dm_115221,0.3333333285802469,0.2727272727272727,0.42857142857142855,0.1176470541003462,0.09523809523809523,0.15384615384615385,0.2777777730246914,0.22727272727272727,0.35714285714285715,-,-,-
824,"{'f': 0.1428571384948981, 'p': 0.10526315789473684, 'r': 0.2222222222222222}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1428571384948981, 'p': 0.10526315789473684, 'r': 0.2222222222222222}",id_dm_127135,0.1428571384948981,0.10526315789473684,0.2222222222222222,0.0,0.0,0.0,0.1428571384948981,0.10526315789473684,0.2222222222222222,-,-,-
825,"{'f': 0.6666666618916438, 'p': 0.55, 'r': 0.8461538461538461}","{'f': 0.5806451565452655, 'p': 0.47368421052631576, 'r': 0.75}","{'f': 0.6451612855775234, 'p': 0.5263157894736842, 'r': 0.8333333333333334}",id_cnn_86766,0.6666666618916438,0.55,0.8461538461538461,0.5806451565452655,0.47368421052631576,0.75,0.6451612855775234,0.5263157894736842,0.8333333333333334,-,-,-
826,"{'f': 0.14285713826530627, 'p': 0.1111111111111111, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14285713826530627, 'p': 0.1111111111111111, 'r': 0.2}",id_cnn_78971,0.14285713826530627,0.1111111111111111,0.2,0.0,0.0,0.0,0.14285713826530627,0.1111111111111111,0.2,-,-,-
827,"{'f': 0.5217391262003781, 'p': 0.375, 'r': 0.8571428571428571}","{'f': 0.2857142816326531, 'p': 0.2, 'r': 0.5}","{'f': 0.571428566984127, 'p': 0.42857142857142855, 'r': 0.8571428571428571}",id_cnn_25414,0.5217391262003781,0.375,0.8571428571428571,0.2857142816326531,0.2,0.5,0.571428566984127,0.42857142857142855,0.8571428571428571,-,-,-
828,"{'f': 0.2666666620222223, 'p': 0.21052631578947367, 'r': 0.36363636363636365}","{'f': 0.071428566836735, 'p': 0.05555555555555555, 'r': 0.1}","{'f': 0.19999999535555565, 'p': 0.15789473684210525, 'r': 0.2727272727272727}",id_dm_20855,0.2666666620222223,0.21052631578947367,0.36363636363636365,0.071428566836735,0.05555555555555555,0.1,0.19999999535555565,0.15789473684210525,0.2727272727272727,-,-,-
829,"{'f': 0.13793103082045194, 'p': 0.09090909090909091, 'r': 0.2857142857142857}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.13793103082045194, 'p': 0.09090909090909091, 'r': 0.2857142857142857}",id_cnn_18804,0.13793103082045194,0.09090909090909091,0.2857142857142857,0.0,0.0,0.0,0.13793103082045194,0.09090909090909091,0.2857142857142857,-,-,-
830,"{'f': 0.21621621165814472, 'p': 0.16666666666666666, 'r': 0.3076923076923077}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.16666666222222234, 'p': 0.125, 'r': 0.25}",id_dm_42615,0.21621621165814472,0.16666666666666666,0.3076923076923077,0.0,0.0,0.0,0.16666666222222234,0.125,0.25,-,-,-
831,"{'f': 0.05714285263673504, 'p': 0.043478260869565216, 'r': 0.08333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.05882352484429102, 'p': 0.045454545454545456, 'r': 0.08333333333333333}",id_dm_209239,0.05714285263673504,0.043478260869565216,0.08333333333333333,0.0,0.0,0.0,0.05882352484429102,0.045454545454545456,0.08333333333333333,-,-,-
832,"{'f': 0.5714285670663266, 'p': 0.42105263157894735, 'r': 0.8888888888888888}","{'f': 0.38461538035502957, 'p': 0.2777777777777778, 'r': 0.625}","{'f': 0.5714285670663266, 'p': 0.42105263157894735, 'r': 0.8888888888888888}",id_dm_108059,0.5714285670663266,0.42105263157894735,0.8888888888888888,0.38461538035502957,0.2777777777777778,0.625,0.5714285670663266,0.42105263157894735,0.8888888888888888,-,-,-
833,"{'f': 0.24999999501953132, 'p': 0.23529411764705882, 'r': 0.26666666666666666}","{'f': 0.06666666168888927, 'p': 0.0625, 'r': 0.07142857142857142}","{'f': 0.24999999501953132, 'p': 0.23529411764705882, 'r': 0.26666666666666666}",id_dm_147176,0.24999999501953132,0.23529411764705882,0.26666666666666666,0.06666666168888927,0.0625,0.07142857142857142,0.24999999501953132,0.23529411764705882,0.26666666666666666,-,-,-
834,"{'f': 0.5806451564203955, 'p': 0.5, 'r': 0.6923076923076923}","{'f': 0.20689654687277062, 'p': 0.17647058823529413, 'r': 0.25}","{'f': 0.3225806402913632, 'p': 0.2777777777777778, 'r': 0.38461538461538464}",id_dm_66806,0.5806451564203955,0.5,0.6923076923076923,0.20689654687277062,0.17647058823529413,0.25,0.3225806402913632,0.2777777777777778,0.38461538461538464,-,-,-
835,"{'f': 0.17647058351211087, 'p': 0.14285714285714285, 'r': 0.23076923076923078}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06896551239001224, 'p': 0.058823529411764705, 'r': 0.08333333333333333}",id_dm_140393,0.17647058351211087,0.14285714285714285,0.23076923076923078,0.0,0.0,0.0,0.06896551239001224,0.058823529411764705,0.08333333333333333,-,-,-
836,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_203499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
837,"{'f': 0.12499999570312517, 'p': 0.09090909090909091, 'r': 0.2}","{'f': 0.06666666246666693, 'p': 0.047619047619047616, 'r': 0.1111111111111111}","{'f': 0.13333332888888905, 'p': 0.1, 'r': 0.2}",id_cnn_57573,0.12499999570312517,0.09090909090909091,0.2,0.06666666246666693,0.047619047619047616,0.1111111111111111,0.13333332888888905,0.1,0.2,-,-,-
838,"{'f': 0.1538461491124262, 'p': 0.125, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15999999520000013, 'p': 0.13333333333333333, 'r': 0.2}",id_dm_202827,0.1538461491124262,0.125,0.2,0.0,0.0,0.0,0.15999999520000013,0.13333333333333333,0.2,-,-,-
839,"{'f': 0.5517241330796672, 'p': 0.47058823529411764, 'r': 0.6666666666666666}","{'f': 0.44444443961591223, 'p': 0.375, 'r': 0.5454545454545454}","{'f': 0.5714285665306124, 'p': 0.5, 'r': 0.6666666666666666}",id_cnn_20342,0.5517241330796672,0.47058823529411764,0.6666666666666666,0.44444443961591223,0.375,0.5454545454545454,0.5714285665306124,0.5,0.6666666666666666,-,-,-
840,"{'f': 0.3076923029585799, 'p': 0.25, 'r': 0.4}","{'f': 0.1666666619791668, 'p': 0.13333333333333333, 'r': 0.2222222222222222}","{'f': 0.3076923029585799, 'p': 0.25, 'r': 0.4}",id_dm_131795,0.3076923029585799,0.25,0.4,0.1666666619791668,0.13333333333333333,0.2222222222222222,0.3076923029585799,0.25,0.4,-,-,-
841,"{'f': 0.13333332975555565, 'p': 0.08695652173913043, 'r': 0.2857142857142857}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07692307337278123, 'p': 0.05, 'r': 0.16666666666666666}",id_cnn_54750,0.13333332975555565,0.08695652173913043,0.2857142857142857,0.0,0.0,0.0,0.07692307337278123,0.05,0.16666666666666666,-,-,-
842,"{'f': 0.6086956476370511, 'p': 0.4666666666666667, 'r': 0.875}","{'f': 0.47619047174603185, 'p': 0.35714285714285715, 'r': 0.7142857142857143}","{'f': 0.7368421003878117, 'p': 0.6363636363636364, 'r': 0.875}",id_cnn_21893,0.6086956476370511,0.4666666666666667,0.875,0.47619047174603185,0.35714285714285715,0.7142857142857143,0.7368421003878117,0.6363636363636364,0.875,-,-,-
843,"{'f': 0.639999995072, 'p': 0.5714285714285714, 'r': 0.7272727272727273}","{'f': 0.5217391255198489, 'p': 0.46153846153846156, 'r': 0.6}","{'f': 0.639999995072, 'p': 0.5714285714285714, 'r': 0.7272727272727273}",id_cnn_15469,0.639999995072,0.5714285714285714,0.7272727272727273,0.5217391255198489,0.46153846153846156,0.6,0.639999995072,0.5714285714285714,0.7272727272727273,-,-,-
844,"{'f': 0.35714285255102046, 'p': 0.2777777777777778, 'r': 0.5}","{'f': 0.15384614931952675, 'p': 0.11764705882352941, 'r': 0.2222222222222222}","{'f': 0.35714285255102046, 'p': 0.2777777777777778, 'r': 0.5}",id_dm_90772,0.35714285255102046,0.2777777777777778,0.5,0.15384614931952675,0.11764705882352941,0.2222222222222222,0.35714285255102046,0.2777777777777778,0.5,-,-,-
845,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_198886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
846,"{'f': 0.23529411280276827, 'p': 0.2857142857142857, 'r': 0.2}","{'f': 0.06249999517578163, 'p': 0.07692307692307693, 'r': 0.05263157894736842}","{'f': 0.18749999517578136, 'p': 0.23076923076923078, 'r': 0.15789473684210525}",id_dm_139310,0.23529411280276827,0.2857142857142857,0.2,0.06249999517578163,0.07692307692307693,0.05263157894736842,0.18749999517578136,0.23076923076923078,0.15789473684210525,-,-,-
847,"{'f': 0.2857142808163266, 'p': 0.25, 'r': 0.3333333333333333}","{'f': 0.1052631530193908, 'p': 0.09090909090909091, 'r': 0.125}","{'f': 0.2857142808163266, 'p': 0.25, 'r': 0.3333333333333333}",id_cnn_59076,0.2857142808163266,0.25,0.3333333333333333,0.1052631530193908,0.09090909090909091,0.125,0.2857142808163266,0.25,0.3333333333333333,-,-,-
848,"{'f': 0.24242423797979806, 'p': 0.18181818181818182, 'r': 0.36363636363636365}","{'f': 0.12903225369406884, 'p': 0.09523809523809523, 'r': 0.2}","{'f': 0.2499999954882813, 'p': 0.19047619047619047, 'r': 0.36363636363636365}",id_dm_199790,0.24242423797979806,0.18181818181818182,0.36363636363636365,0.12903225369406884,0.09523809523809523,0.2,0.2499999954882813,0.19047619047619047,0.36363636363636365,-,-,-
849,"{'f': 0.36363635867768596, 'p': 0.3333333333333333, 'r': 0.4}","{'f': 0.09999999505000023, 'p': 0.09090909090909091, 'r': 0.1111111111111111}","{'f': 0.2857142808163266, 'p': 0.25, 'r': 0.3333333333333333}",id_dm_71430,0.36363635867768596,0.3333333333333333,0.4,0.09999999505000023,0.09090909090909091,0.1111111111111111,0.2857142808163266,0.25,0.3333333333333333,-,-,-
850,"{'f': 0.07142856642857177, 'p': 0.07142857142857142, 'r': 0.07142857142857142}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07142856642857177, 'p': 0.07142857142857142, 'r': 0.07142857142857142}",id_cnn_4029,0.07142856642857177,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142856642857177,0.07142857142857142,0.07142857142857142,-,-,-
851,"{'f': 0.5294117597750866, 'p': 0.47368421052631576, 'r': 0.6}","{'f': 0.3124999950781251, 'p': 0.2777777777777778, 'r': 0.35714285714285715}","{'f': 0.4705882303633218, 'p': 0.42105263157894735, 'r': 0.5333333333333333}",id_dm_212061,0.5294117597750866,0.47368421052631576,0.6,0.3124999950781251,0.2777777777777778,0.35714285714285715,0.4705882303633218,0.42105263157894735,0.5333333333333333,-,-,-
852,"{'f': 0.26086956022684316, 'p': 0.25, 'r': 0.2727272727272727}","{'f': 0.1904761854875285, 'p': 0.18181818181818182, 'r': 0.2}","{'f': 0.27272726776859507, 'p': 0.25, 'r': 0.3}",id_dm_2972,0.26086956022684316,0.25,0.2727272727272727,0.1904761854875285,0.18181818181818182,0.2,0.27272726776859507,0.25,0.3,-,-,-
853,"{'f': 0.41666666222222226, 'p': 0.3125, 'r': 0.625}","{'f': 0.18181817747933895, 'p': 0.13333333333333333, 'r': 0.2857142857142857}","{'f': 0.33333332888888895, 'p': 0.25, 'r': 0.5}",id_dm_77040,0.41666666222222226,0.3125,0.625,0.18181817747933895,0.13333333333333333,0.2857142857142857,0.33333332888888895,0.25,0.5,-,-,-
854,"{'f': 0.5714285665306124, 'p': 0.5, 'r': 0.6666666666666666}","{'f': 0.3846153797337278, 'p': 0.3333333333333333, 'r': 0.45454545454545453}","{'f': 0.6153846104142012, 'p': 0.5714285714285714, 'r': 0.6666666666666666}",id_dm_95942,0.5714285665306124,0.5,0.6666666666666666,0.3846153797337278,0.3333333333333333,0.45454545454545453,0.6153846104142012,0.5714285714285714,0.6666666666666666,-,-,-
855,"{'f': 0.21428570969387764, 'p': 0.16666666666666666, 'r': 0.3}","{'f': 0.07692307239644997, 'p': 0.058823529411764705, 'r': 0.1111111111111111}","{'f': 0.1538461491124262, 'p': 0.125, 'r': 0.2}",id_cnn_32333,0.21428570969387764,0.16666666666666666,0.3,0.07692307239644997,0.058823529411764705,0.1111111111111111,0.1538461491124262,0.125,0.2,-,-,-
856,"{'f': 0.20512820021038802, 'p': 0.18181818181818182, 'r': 0.23529411764705882}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1578947318975071, 'p': 0.14285714285714285, 'r': 0.17647058823529413}",id_cnn_26144,0.20512820021038802,0.18181818181818182,0.23529411764705882,0.0,0.0,0.0,0.1578947318975071,0.14285714285714285,0.17647058823529413,-,-,-
857,"{'f': 0.14285713790249452, 'p': 0.13043478260869565, 'r': 0.15789473684210525}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1052631529085875, 'p': 0.1, 'r': 0.1111111111111111}",id_dm_115887,0.14285713790249452,0.13043478260869565,0.15789473684210525,0.0,0.0,0.0,0.1052631529085875,0.1,0.1111111111111111,-,-,-
858,"{'f': 0.1538461489644972, 'p': 0.13333333333333333, 'r': 0.18181818181818182}","{'f': 0.08333332847222251, 'p': 0.07142857142857142, 'r': 0.1}","{'f': 0.1538461489644972, 'p': 0.13333333333333333, 'r': 0.18181818181818182}",id_cnn_62093,0.1538461489644972,0.13333333333333333,0.18181818181818182,0.08333332847222251,0.07142857142857142,0.1,0.1538461489644972,0.13333333333333333,0.18181818181818182,-,-,-
859,"{'f': 0.3076923029585799, 'p': 0.25, 'r': 0.4}","{'f': 0.08333332864583361, 'p': 0.06666666666666667, 'r': 0.1111111111111111}","{'f': 0.3076923029585799, 'p': 0.25, 'r': 0.4}",id_dm_105577,0.3076923029585799,0.25,0.4,0.08333332864583361,0.06666666666666667,0.1111111111111111,0.3076923029585799,0.25,0.4,-,-,-
860,"{'f': 0.17142856646530627, 'p': 0.15789473684210525, 'r': 0.1875}","{'f': 0.060606055647383326, 'p': 0.05555555555555555, 'r': 0.06666666666666667}","{'f': 0.18181817682277332, 'p': 0.17647058823529413, 'r': 0.1875}",id_dm_6633,0.17142856646530627,0.15789473684210525,0.1875,0.060606055647383326,0.05555555555555555,0.06666666666666667,0.18181817682277332,0.17647058823529413,0.1875,-,-,-
861,"{'f': 0.1025640979618674, 'p': 0.08, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.11428570948571448, 'p': 0.09523809523809523, 'r': 0.14285714285714285}",id_cnn_58812,0.1025640979618674,0.08,0.14285714285714285,0.0,0.0,0.0,0.11428570948571448,0.09523809523809523,0.14285714285714285,-,-,-
862,"{'f': 0.13793102996432832, 'p': 0.10526315789473684, 'r': 0.2}","{'f': 0.0740740696296299, 'p': 0.05555555555555555, 'r': 0.1111111111111111}","{'f': 0.14814814348422511, 'p': 0.11764705882352941, 'r': 0.2}",id_dm_3214,0.13793102996432832,0.10526315789473684,0.2,0.0740740696296299,0.05555555555555555,0.1111111111111111,0.14814814348422511,0.11764705882352941,0.2,-,-,-
863,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_50796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
864,"{'f': 0.2068965474435197, 'p': 0.15, 'r': 0.3333333333333333}","{'f': 0.07407406990397829, 'p': 0.05263157894736842, 'r': 0.125}","{'f': 0.14814814370370383, 'p': 0.1111111111111111, 'r': 0.2222222222222222}",id_dm_93813,0.2068965474435197,0.15,0.3333333333333333,0.07407406990397829,0.05263157894736842,0.125,0.14814814370370383,0.1111111111111111,0.2222222222222222,-,-,-
865,"{'f': 0.25806451175858486, 'p': 0.19047619047619047, 'r': 0.4}","{'f': 0.2068965474435197, 'p': 0.15, 'r': 0.3333333333333333}","{'f': 0.2962962916323732, 'p': 0.23529411764705882, 'r': 0.4}",id_dm_134098,0.25806451175858486,0.19047619047619047,0.4,0.2068965474435197,0.15,0.3333333333333333,0.2962962916323732,0.23529411764705882,0.4,-,-,-
866,"{'f': 0.3749999953125, 'p': 0.3, 'r': 0.5}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.2666666618666667, 'p': 0.2222222222222222, 'r': 0.3333333333333333}",id_cnn_77742,0.3749999953125,0.3,0.5,0.0,0.0,0.0,0.2666666618666667,0.2222222222222222,0.3333333333333333,-,-,-
867,"{'f': 0.13333332835555575, 'p': 0.125, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14285713785714302, 'p': 0.14285714285714285, 'r': 0.14285714285714285}",id_cnn_75087,0.13333332835555575,0.125,0.14285714285714285,0.0,0.0,0.0,0.14285713785714302,0.14285714285714285,0.14285714285714285,-,-,-
