,rouge-1,rouge-2,rouge-l,id,ROUGE-1_F1,ROUGE-1_Precision,ROUGE-1_Recall,ROUGE-2_F1,ROUGE-2_Precision,ROUGE-2_Recall,ROUGE-L_F1,ROUGE-L_Precision,ROUGE-L_Recall,ID_F1,ID_Precision,ID_Recall
3505,"{'f': 0.13333332868888906, 'p': 0.10526315789473684, 'r': 0.18181818181818182}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.13793102977407862, 'p': 0.1111111111111111, 'r': 0.18181818181818182}",id_cnn_30574,0.13333332868888906,0.10526315789473684,0.18181818181818182,0.0,0.0,0.0,0.13793102977407862,0.1111111111111111,0.18181818181818182,-,-,-
3506,"{'f': 0.09090908657024814, 'p': 0.06666666666666667, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.09090908657024814, 'p': 0.06666666666666667, 'r': 0.14285714285714285}",id_cnn_71840,0.09090908657024814,0.06666666666666667,0.14285714285714285,0.0,0.0,0.0,0.09090908657024814,0.06666666666666667,0.14285714285714285,-,-,-
3507,"{'f': 0.32258064058272634, 'p': 0.25, 'r': 0.45454545454545453}","{'f': 0.06896551272294917, 'p': 0.05263157894736842, 'r': 0.1}","{'f': 0.2666666620222223, 'p': 0.21052631578947367, 'r': 0.36363636363636365}",id_dm_139537,0.32258064058272634,0.25,0.45454545454545453,0.06896551272294917,0.05263157894736842,0.1,0.2666666620222223,0.21052631578947367,0.36363636363636365,-,-,-
3508,"{'f': 0.4499999951125, 'p': 0.5294117647058824, 'r': 0.391304347826087}","{'f': 0.36842104775623274, 'p': 0.4375, 'r': 0.3181818181818182}","{'f': 0.42105262670360116, 'p': 0.5, 'r': 0.36363636363636365}",id_dm_208235,0.4499999951125,0.5294117647058824,0.391304347826087,0.36842104775623274,0.4375,0.3181818181818182,0.42105262670360116,0.5,0.36363636363636365,-,-,-
3509,"{'f': 0.2162162115120527, 'p': 0.17391304347826086, 'r': 0.2857142857142857}","{'f': 0.05714285247346978, 'p': 0.045454545454545456, 'r': 0.07692307692307693}","{'f': 0.23529411292387553, 'p': 0.19047619047619047, 'r': 0.3076923076923077}",id_cnn_86953,0.2162162115120527,0.17391304347826086,0.2857142857142857,0.05714285247346978,0.045454545454545456,0.07692307692307693,0.23529411292387553,0.19047619047619047,0.3076923076923077,-,-,-
3510,"{'f': 0.3529411717474049, 'p': 0.2857142857142857, 'r': 0.46153846153846156}","{'f': 0.062499995312500355, 'p': 0.05, 'r': 0.08333333333333333}","{'f': 0.2580645113839751, 'p': 0.21052631578947367, 'r': 0.3333333333333333}",id_dm_67588,0.3529411717474049,0.2857142857142857,0.46153846153846156,0.062499995312500355,0.05,0.08333333333333333,0.2580645113839751,0.21052631578947367,0.3333333333333333,-,-,-
3511,"{'f': 0.4285714235714286, 'p': 0.42857142857142855, 'r': 0.42857142857142855}","{'f': 0.14999999500000016, 'p': 0.15, 'r': 0.15}","{'f': 0.3589743539776463, 'p': 0.35, 'r': 0.3684210526315789}",id_dm_37587,0.4285714235714286,0.42857142857142855,0.42857142857142855,0.14999999500000016,0.15,0.15,0.3589743539776463,0.35,0.3684210526315789,-,-,-
3512,"{'f': 0.06451612466181092, 'p': 0.047619047619047616, 'r': 0.1}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06451612466181092, 'p': 0.047619047619047616, 'r': 0.1}",id_dm_125434,0.06451612466181092,0.047619047619047616,0.1,0.0,0.0,0.0,0.06451612466181092,0.047619047619047616,0.1,-,-,-
3513,"{'f': 0.1290322542351718, 'p': 0.08695652173913043, 'r': 0.25}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06666666275555579, 'p': 0.045454545454545456, 'r': 0.125}",id_cnn_57707,0.1290322542351718,0.08695652173913043,0.25,0.0,0.0,0.0,0.06666666275555579,0.045454545454545456,0.125,-,-,-
3514,"{'f': 0.35897435405654177, 'p': 0.3181818181818182, 'r': 0.4117647058823529}","{'f': 0.10810810319941586, 'p': 0.09523809523809523, 'r': 0.125}","{'f': 0.21052631084487544, 'p': 0.19047619047619047, 'r': 0.23529411764705882}",id_dm_104933,0.35897435405654177,0.3181818181818182,0.4117647058823529,0.10810810319941586,0.09523809523809523,0.125,0.21052631084487544,0.19047619047619047,0.23529411764705882,-,-,-
3515,"{'f': 0.5714285667120181, 'p': 0.46153846153846156, 'r': 0.75}","{'f': 0.4210526269252078, 'p': 0.3333333333333333, 'r': 0.5714285714285714}","{'f': 0.5263157848199447, 'p': 0.4166666666666667, 'r': 0.7142857142857143}",id_dm_153555,0.5714285667120181,0.46153846153846156,0.75,0.4210526269252078,0.3333333333333333,0.5714285714285714,0.5263157848199447,0.4166666666666667,0.7142857142857143,-,-,-
3516,"{'f': 0.19354838235171706, 'p': 0.15789473684210525, 'r': 0.25}","{'f': 0.06896551253269949, 'p': 0.05555555555555555, 'r': 0.09090909090909091}","{'f': 0.20689654687277062, 'p': 0.17647058823529413, 'r': 0.25}",id_dm_29301,0.19354838235171706,0.15789473684210525,0.25,0.06896551253269949,0.05555555555555555,0.09090909090909091,0.20689654687277062,0.17647058823529413,0.25,-,-,-
3517,"{'f': 0.21428570969387764, 'p': 0.16666666666666666, 'r': 0.3}","{'f': 0.07692307239644997, 'p': 0.058823529411764705, 'r': 0.1111111111111111}","{'f': 0.21428570969387764, 'p': 0.16666666666666666, 'r': 0.3}",id_cnn_70587,0.21428570969387764,0.16666666666666666,0.3,0.07692307239644997,0.058823529411764705,0.1111111111111111,0.21428570969387764,0.16666666666666666,0.3,-,-,-
3518,"{'f': 0.30303029807162535, 'p': 0.2777777777777778, 'r': 0.3333333333333333}","{'f': 0.12903225311134256, 'p': 0.11764705882352941, 'r': 0.14285714285714285}","{'f': 0.3333333283333334, 'p': 0.3333333333333333, 'r': 0.3333333333333333}",id_cnn_86066,0.30303029807162535,0.2777777777777778,0.3333333333333333,0.12903225311134256,0.11764705882352941,0.14285714285714285,0.3333333283333334,0.3333333333333333,0.3333333333333333,-,-,-
3519,"{'f': 0.07999999564800023, 'p': 0.058823529411764705, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.08333332888888913, 'p': 0.0625, 'r': 0.125}",id_dm_103864,0.07999999564800023,0.058823529411764705,0.125,0.0,0.0,0.0,0.08333332888888913,0.0625,0.125,-,-,-
3520,"{'f': 0.43243242787436087, 'p': 0.3333333333333333, 'r': 0.6153846153846154}","{'f': 0.22857142406530614, 'p': 0.17391304347826086, 'r': 0.3333333333333333}","{'f': 0.33333332871913585, 'p': 0.2608695652173913, 'r': 0.46153846153846156}",id_cnn_12687,0.43243242787436087,0.3333333333333333,0.6153846153846154,0.22857142406530614,0.17391304347826086,0.3333333333333333,0.33333332871913585,0.2608695652173913,0.46153846153846156,-,-,-
3521,"{'f': 0.5142857096163266, 'p': 0.4090909090909091, 'r': 0.6923076923076923}","{'f': 0.36363635900826446, 'p': 0.2857142857142857, 'r': 0.5}","{'f': 0.4848484802203858, 'p': 0.38095238095238093, 'r': 0.6666666666666666}",id_cnn_74313,0.5142857096163266,0.4090909090909091,0.6923076923076923,0.36363635900826446,0.2857142857142857,0.5,0.4848484802203858,0.38095238095238093,0.6666666666666666,-,-,-
3522,"{'f': 0.05555555111111147, 'p': 0.041666666666666664, 'r': 0.08333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.05714285263673504, 'p': 0.043478260869565216, 'r': 0.08333333333333333}",id_cnn_62511,0.05555555111111147,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.05714285263673504,0.043478260869565216,0.08333333333333333,-,-,-
3523,"{'f': 0.31999999507200005, 'p': 0.2857142857142857, 'r': 0.36363636363636365}","{'f': 0.08695651682419688, 'p': 0.07692307692307693, 'r': 0.1}","{'f': 0.23999999507200007, 'p': 0.21428571428571427, 'r': 0.2727272727272727}",id_dm_68003,0.31999999507200005,0.2857142857142857,0.36363636363636365,0.08695651682419688,0.07692307692307693,0.1,0.23999999507200007,0.21428571428571427,0.2727272727272727,-,-,-
