,rouge-1,rouge-2,rouge-l,id,ROUGE-1_F1,ROUGE-1_Precision,ROUGE-1_Recall,ROUGE-2_F1,ROUGE-2_Precision,ROUGE-2_Recall,ROUGE-L_F1,ROUGE-L_Precision,ROUGE-L_Recall,ID_F1,ID_Precision,ID_Recall
0,"{'f': 0.19354838235171706, 'p': 0.25, 'r': 0.15789473684210525}","{'f': 0.06896551253269949, 'p': 0.09090909090909091, 'r': 0.05555555555555555}","{'f': 0.14285713826530627, 'p': 0.2, 'r': 0.1111111111111111}",id_cnn_88698,0.19354838235171706,0.25,0.15789473684210525,0.06896551253269949,0.09090909090909091,0.05555555555555555,0.14285713826530627,0.2,0.1111111111111111,-,-,-
1,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_26727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
2,"{'f': 0.4444444395061729, 'p': 0.5, 'r': 0.4}","{'f': 0.23999999507200007, 'p': 0.2727272727272727, 'r': 0.21428571428571427}","{'f': 0.4545454499173554, 'p': 0.625, 'r': 0.35714285714285715}",id_dm_205431,0.4444444395061729,0.5,0.4,0.23999999507200007,0.2727272727272727,0.21428571428571427,0.4545454499173554,0.625,0.35714285714285715,-,-,-
3,"{'f': 0.1538461489644972, 'p': 0.18181818181818182, 'r': 0.13333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15999999520000013, 'p': 0.2, 'r': 0.13333333333333333}",id_dm_63684,0.1538461489644972,0.18181818181818182,0.13333333333333333,0.0,0.0,0.0,0.15999999520000013,0.2,0.13333333333333333,-,-,-
4,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_139779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
5,"{'f': 0.1739130384877128, 'p': 0.18181818181818182, 'r': 0.16666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.09090908595041348, 'p': 0.1, 'r': 0.08333333333333333}",id_dm_192811,0.1739130384877128,0.18181818181818182,0.16666666666666666,0.0,0.0,0.0,0.09090908595041348,0.1,0.08333333333333333,-,-,-
6,"{'f': 0.07692307204142042, 'p': 0.09090909090909091, 'r': 0.06666666666666667}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07692307204142042, 'p': 0.09090909090909091, 'r': 0.06666666666666667}",id_dm_39584,0.07692307204142042,0.09090909090909091,0.06666666666666667,0.0,0.0,0.0,0.07692307204142042,0.09090909090909091,0.06666666666666667,-,-,-
7,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_174006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
8,"{'f': 0.14999999625000007, 'p': 0.3, 'r': 0.1}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15789473351800565, 'p': 0.375, 'r': 0.1}",id_dm_135109,0.14999999625000007,0.3,0.1,0.0,0.0,0.0,0.15789473351800565,0.375,0.1,-,-,-
9,"{'f': 0.14814814315500704, 'p': 0.14285714285714285, 'r': 0.15384615384615385}","{'f': 0.07999999500800031, 'p': 0.07692307692307693, 'r': 0.08333333333333333}","{'f': 0.15384614884615402, 'p': 0.15384615384615385, 'r': 0.15384615384615385}",id_dm_6976,0.14814814315500704,0.14285714285714285,0.15384615384615385,0.07999999500800031,0.07692307692307693,0.08333333333333333,0.15384614884615402,0.15384615384615385,0.15384615384615385,-,-,-
10,"{'f': 0.09090908595041348, 'p': 0.1, 'r': 0.08333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.09999999520000023, 'p': 0.125, 'r': 0.08333333333333333}",id_dm_74333,0.09090908595041348,0.1,0.08333333333333333,0.0,0.0,0.0,0.09999999520000023,0.125,0.08333333333333333,-,-,-
11,"{'f': 0.08695651674858251, 'p': 0.09090909090909091, 'r': 0.08333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.09090908595041348, 'p': 0.1, 'r': 0.08333333333333333}",id_cnn_43643,0.08695651674858251,0.09090909090909091,0.08333333333333333,0.0,0.0,0.0,0.09090908595041348,0.1,0.08333333333333333,-,-,-
12,"{'f': 0.14814814370370383, 'p': 0.2222222222222222, 'r': 0.1111111111111111}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15384614931952675, 'p': 0.2222222222222222, 'r': 0.11764705882352941}",id_dm_29827,0.14814814370370383,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.15384614931952675,0.2222222222222222,0.11764705882352941,-,-,-
13,"{'f': 0.1714285669224491, 'p': 0.25, 'r': 0.13043478260869565}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.18181817759412314, 'p': 0.3, 'r': 0.13043478260869565}",id_dm_203378,0.1714285669224491,0.25,0.13043478260869565,0.0,0.0,0.0,0.18181817759412314,0.3,0.13043478260869565,-,-,-
14,"{'f': 0.22222221722908106, 'p': 0.21428571428571427, 'r': 0.23076923076923078}","{'f': 0.07999999500800031, 'p': 0.07692307692307693, 'r': 0.08333333333333333}","{'f': 0.2307692257692309, 'p': 0.23076923076923078, 'r': 0.23076923076923078}",id_cnn_8356,0.22222221722908106,0.21428571428571427,0.23076923076923078,0.07999999500800031,0.07692307692307693,0.08333333333333333,0.2307692257692309,0.23076923076923078,0.23076923076923078,-,-,-
15,"{'f': 0.28571428094387763, 'p': 0.36363636363636365, 'r': 0.23529411764705882}","{'f': 0.0769230721893494, 'p': 0.1, 'r': 0.0625}","{'f': 0.1666666619791668, 'p': 0.2222222222222222, 'r': 0.13333333333333333}",id_cnn_90507,0.28571428094387763,0.36363636363636365,0.23529411764705882,0.0769230721893494,0.1,0.0625,0.1666666619791668,0.2222222222222222,0.13333333333333333,-,-,-
16,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_83985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
17,"{'f': 0.1538461488757398, 'p': 0.16666666666666666, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.16666666170138905, 'p': 0.18181818181818182, 'r': 0.15384615384615385}",id_dm_61957,0.1538461488757398,0.16666666666666666,0.14285714285714285,0.0,0.0,0.0,0.16666666170138905,0.18181818181818182,0.15384615384615385,-,-,-
18,"{'f': 0.0952380905215422, 'p': 0.125, 'r': 0.07692307692307693}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0952380905215422, 'p': 0.125, 'r': 0.07692307692307693}",id_cnn_3357,0.0952380905215422,0.125,0.07692307692307693,0.0,0.0,0.0,0.0952380905215422,0.125,0.07692307692307693,-,-,-
19,"{'f': 0.0689655122948874, 'p': 0.07692307692307693, 'r': 0.0625}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07407406913580279, 'p': 0.08333333333333333, 'r': 0.06666666666666667}",id_dm_210474,0.0689655122948874,0.07692307692307693,0.0625,0.0,0.0,0.0,0.07407406913580279,0.08333333333333333,0.06666666666666667,-,-,-
20,"{'f': 0.31249999570312503, 'p': 0.5, 'r': 0.22727272727272727}","{'f': 0.06666666246666693, 'p': 0.1111111111111111, 'r': 0.047619047619047616}","{'f': 0.1874999957031251, 'p': 0.3, 'r': 0.13636363636363635}",id_dm_43558,0.31249999570312503,0.5,0.22727272727272727,0.06666666246666693,0.1111111111111111,0.047619047619047616,0.1874999957031251,0.3,0.13636363636363635,-,-,-
21,"{'f': 0.23076922588757406, 'p': 0.2727272727272727, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07692307204142042, 'p': 0.09090909090909091, 'r': 0.06666666666666667}",id_cnn_77111,0.23076922588757406,0.2727272727272727,0.2,0.0,0.0,0.0,0.07692307204142042,0.09090909090909091,0.06666666666666667,-,-,-
22,"{'f': 0.1666666618055557, 'p': 0.2, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1666666618055557, 'p': 0.2, 'r': 0.14285714285714285}",id_dm_162019,0.1666666618055557,0.2,0.14285714285714285,0.0,0.0,0.0,0.1666666618055557,0.2,0.14285714285714285,-,-,-
23,"{'f': 0.0769230721893494, 'p': 0.1, 'r': 0.0625}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0869565175047261, 'p': 0.14285714285714285, 'r': 0.0625}",id_dm_158164,0.0769230721893494,0.1,0.0625,0.0,0.0,0.0,0.0869565175047261,0.14285714285714285,0.0625,-,-,-
24,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_61340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
25,"{'f': 0.15999999539200013, 'p': 0.2222222222222222, 'r': 0.125}","{'f': 0.08695651720226867, 'p': 0.125, 'r': 0.06666666666666667}","{'f': 0.1666666619791668, 'p': 0.2222222222222222, 'r': 0.13333333333333333}",id_cnn_84529,0.15999999539200013,0.2222222222222222,0.125,0.08695651720226867,0.125,0.06666666666666667,0.1666666619791668,0.2222222222222222,0.13333333333333333,-,-,-
26,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_111060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
27,"{'f': 0.3199999950080001, 'p': 0.3333333333333333, 'r': 0.3076923076923077}","{'f': 0.08695651674858251, 'p': 0.09090909090909091, 'r': 0.08333333333333333}","{'f': 0.23999999500800012, 'p': 0.25, 'r': 0.23076923076923078}",id_dm_172693,0.3199999950080001,0.3333333333333333,0.3076923076923077,0.08695651674858251,0.09090909090909091,0.08333333333333333,0.23999999500800012,0.25,0.23076923076923078,-,-,-
28,"{'f': 0.2142857093877552, 'p': 0.25, 'r': 0.1875}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.2608695609829868, 'p': 0.42857142857142855, 'r': 0.1875}",id_dm_173398,0.2142857093877552,0.25,0.1875,0.0,0.0,0.0,0.2608695609829868,0.42857142857142855,0.1875,-,-,-
29,"{'f': 0.216216212037984, 'p': 0.36363636363636365, 'r': 0.15384615384615385}","{'f': 0.05714285306122478, 'p': 0.1, 'r': 0.04}","{'f': 0.22857142426122457, 'p': 0.36363636363636365, 'r': 0.16666666666666666}",id_dm_18066,0.216216212037984,0.36363636363636365,0.15384615384615385,0.05714285306122478,0.1,0.04,0.22857142426122457,0.36363636363636365,0.16666666666666666,-,-,-
30,"{'f': 0.18181817719008275, 'p': 0.25, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.19047618603174613, 'p': 0.2857142857142857, 'r': 0.14285714285714285}",id_dm_186132,0.18181817719008275,0.25,0.14285714285714285,0.0,0.0,0.0,0.19047618603174613,0.2857142857142857,0.14285714285714285,-,-,-
31,"{'f': 0.06666666166666704, 'p': 0.06666666666666667, 'r': 0.06666666666666667}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07407406908093313, 'p': 0.07692307692307693, 'r': 0.07142857142857142}",id_cnn_87065,0.06666666166666704,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.07407406908093313,0.07692307692307693,0.07142857142857142,-,-,-
32,"{'f': 0.22222221728395072, 'p': 0.25, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1739130387145559, 'p': 0.2222222222222222, 'r': 0.14285714285714285}",id_cnn_4152,0.22222221728395072,0.25,0.2,0.0,0.0,0.0,0.1739130387145559,0.2222222222222222,0.14285714285714285,-,-,-
33,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_23748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
34,"{'f': 0.1904761854875285, 'p': 0.2, 'r': 0.18181818181818182}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.21052631091412755, 'p': 0.25, 'r': 0.18181818181818182}",id_dm_122661,0.1904761854875285,0.2,0.18181818181818182,0.0,0.0,0.0,0.21052631091412755,0.25,0.18181818181818182,-,-,-
35,"{'f': 0.071428566454082, 'p': 0.07692307692307693, 'r': 0.06666666666666667}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.08695651720226867, 'p': 0.125, 'r': 0.06666666666666667}",id_dm_129999,0.071428566454082,0.07692307692307693,0.06666666666666667,0.0,0.0,0.0,0.08695651720226867,0.125,0.06666666666666667,-,-,-
36,"{'f': 0.06896551224732497, 'p': 0.07142857142857142, 'r': 0.06666666666666667}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07407406913580279, 'p': 0.08333333333333333, 'r': 0.06666666666666667}",id_cnn_18289,0.06896551224732497,0.07142857142857142,0.06666666666666667,0.0,0.0,0.0,0.07407406913580279,0.08333333333333333,0.06666666666666667,-,-,-
37,"{'f': 0.14814814331961607, 'p': 0.18181818181818182, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1538461491124262, 'p': 0.2, 'r': 0.125}",id_dm_46997,0.14814814331961607,0.18181818181818182,0.125,0.0,0.0,0.0,0.1538461491124262,0.2,0.125,-,-,-
38,"{'f': 0.07999999520000028, 'p': 0.1, 'r': 0.06666666666666667}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07999999520000028, 'p': 0.1, 'r': 0.06666666666666667}",id_dm_61311,0.07999999520000028,0.1,0.06666666666666667,0.0,0.0,0.0,0.07999999520000028,0.1,0.06666666666666667,-,-,-
39,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_80694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
40,"{'f': 0.066666661866667, 'p': 0.08333333333333333, 'r': 0.05555555555555555}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06896551253269949, 'p': 0.09090909090909091, 'r': 0.05555555555555555}",id_cnn_68032,0.066666661866667,0.08333333333333333,0.05555555555555555,0.0,0.0,0.0,0.06896551253269949,0.09090909090909091,0.05555555555555555,-,-,-
41,"{'f': 0.22222221728395072, 'p': 0.25, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15999999520000013, 'p': 0.2, 'r': 0.13333333333333333}",id_dm_7882,0.22222221728395072,0.25,0.2,0.0,0.0,0.0,0.15999999520000013,0.2,0.13333333333333333,-,-,-
42,"{'f': 0.07999999564800023, 'p': 0.125, 'r': 0.058823529411764705}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.08333332888888913, 'p': 0.125, 'r': 0.0625}",id_dm_150903,0.07999999564800023,0.125,0.058823529411764705,0.0,0.0,0.0,0.08333332888888913,0.125,0.0625,-,-,-
43,"{'f': 0.16216215745799867, 'p': 0.21428571428571427, 'r': 0.13043478260869565}","{'f': 0.05714285247346978, 'p': 0.07692307692307693, 'r': 0.045454545454545456}","{'f': 0.11764705444636694, 'p': 0.18181818181818182, 'r': 0.08695652173913043}",id_dm_4500,0.16216215745799867,0.21428571428571427,0.13043478260869565,0.05714285247346978,0.07692307692307693,0.045454545454545456,0.11764705444636694,0.18181818181818182,0.08695652173913043,-,-,-
44,"{'f': 0.07692307195266304, 'p': 0.08333333333333333, 'r': 0.07142857142857142}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0869565169754256, 'p': 0.1111111111111111, 'r': 0.07142857142857142}",id_dm_164277,0.07692307195266304,0.08333333333333333,0.07142857142857142,0.0,0.0,0.0,0.0869565169754256,0.1111111111111111,0.07142857142857142,-,-,-
45,"{'f': 0.14814814331961607, 'p': 0.18181818181818182, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14814814331961607, 'p': 0.18181818181818182, 'r': 0.125}",id_dm_75343,0.14814814331961607,0.18181818181818182,0.125,0.0,0.0,0.0,0.14814814331961607,0.18181818181818182,0.125,-,-,-
46,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_158090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
47,"{'f': 0.2068965470154579, 'p': 0.2727272727272727, 'r': 0.16666666666666666}","{'f': 0.14814814348422511, 'p': 0.2, 'r': 0.11764705882352941}","{'f': 0.23076922650887582, 'p': 0.375, 'r': 0.16666666666666666}",id_cnn_21808,0.2068965470154579,0.2727272727272727,0.16666666666666666,0.14814814348422511,0.2,0.11764705882352941,0.23076922650887582,0.375,0.16666666666666666,-,-,-
48,"{'f': 0.31999999507200005, 'p': 0.36363636363636365, 'r': 0.2857142857142857}","{'f': 0.26086956030245756, 'p': 0.3, 'r': 0.23076923076923078}","{'f': 0.33333332847222225, 'p': 0.4, 'r': 0.2857142857142857}",id_cnn_39064,0.31999999507200005,0.36363636363636365,0.2857142857142857,0.26086956030245756,0.3,0.23076923076923078,0.33333332847222225,0.4,0.2857142857142857,-,-,-
49,"{'f': 0.060606056161616496, 'p': 0.09090909090909091, 'r': 0.045454545454545456}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06896551357907273, 'p': 0.14285714285714285, 'r': 0.045454545454545456}",id_dm_113575,0.060606056161616496,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.06896551357907273,0.14285714285714285,0.045454545454545456,-,-,-
50,"{'f': 0.12903225306971924, 'p': 0.13333333333333333, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07692307204142042, 'p': 0.09090909090909091, 'r': 0.06666666666666667}",id_cnn_48055,0.12903225306971924,0.13333333333333333,0.125,0.0,0.0,0.0,0.07692307204142042,0.09090909090909091,0.06666666666666667,-,-,-
51,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_8897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
52,"{'f': 0.22222221755829916, 'p': 0.3, 'r': 0.17647058823529413}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15384614931952675, 'p': 0.2222222222222222, 'r': 0.11764705882352941}",id_dm_55828,0.22222221755829916,0.3,0.17647058823529413,0.0,0.0,0.0,0.15384614931952675,0.2222222222222222,0.11764705882352941,-,-,-
53,"{'f': 0.13793102963139137, 'p': 0.16666666666666666, 'r': 0.11764705882352941}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07142856665816359, 'p': 0.09090909090909091, 'r': 0.058823529411764705}",id_dm_35500,0.13793102963139137,0.16666666666666666,0.11764705882352941,0.0,0.0,0.0,0.07142856665816359,0.09090909090909091,0.058823529411764705,-,-,-
54,"{'f': 0.07999999539200027, 'p': 0.1111111111111111, 'r': 0.0625}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07999999539200027, 'p': 0.1111111111111111, 'r': 0.0625}",id_dm_43431,0.07999999539200027,0.1111111111111111,0.0625,0.0,0.0,0.0,0.07999999539200027,0.1111111111111111,0.0625,-,-,-
55,"{'f': 0.09523809024943337, 'p': 0.1, 'r': 0.09090909090909091}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.09999999505000023, 'p': 0.1111111111111111, 'r': 0.09090909090909091}",id_cnn_20805,0.09523809024943337,0.1,0.09090909090909091,0.0,0.0,0.0,0.09999999505000023,0.1111111111111111,0.09090909090909091,-,-,-
56,"{'f': 0.25806451175858486, 'p': 0.4, 'r': 0.19047619047619047}","{'f': 0.06896551296076128, 'p': 0.1111111111111111, 'r': 0.05}","{'f': 0.25806451175858486, 'p': 0.4, 'r': 0.19047619047619047}",id_dm_75163,0.25806451175858486,0.4,0.19047619047619047,0.06896551296076128,0.1111111111111111,0.05,0.25806451175858486,0.4,0.19047619047619047,-,-,-
57,"{'f': 0.09090908628099197, 'p': 0.125, 'r': 0.07142857142857142}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.095238090793651, 'p': 0.14285714285714285, 'r': 0.07142857142857142}",id_dm_69667,0.09090908628099197,0.125,0.07142857142857142,0.0,0.0,0.0,0.095238090793651,0.14285714285714285,0.07142857142857142,-,-,-
58,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_138983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
59,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_11925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
60,"{'f': 0.1333333284222224, 'p': 0.15384615384615385, 'r': 0.11764705882352941}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14285713808673486, 'p': 0.18181818181818182, 'r': 0.11764705882352941}",id_dm_217918,0.1333333284222224,0.15384615384615385,0.11764705882352941,0.0,0.0,0.0,0.14285713808673486,0.18181818181818182,0.11764705882352941,-,-,-
61,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_76648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
62,"{'f': 0.12499999570312517, 'p': 0.2, 'r': 0.09090909090909091}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.13333332888888905, 'p': 0.2, 'r': 0.1}",id_dm_103578,0.12499999570312517,0.2,0.09090909090909091,0.0,0.0,0.0,0.13333332888888905,0.2,0.1,-,-,-
63,"{'f': 0.15999999539200013, 'p': 0.2222222222222222, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.18181817747933895, 'p': 0.2857142857142857, 'r': 0.13333333333333333}",id_dm_104011,0.15999999539200013,0.2222222222222222,0.125,0.0,0.0,0.0,0.18181817747933895,0.2857142857142857,0.13333333333333333,-,-,-
64,"{'f': 0.13333332833333353, 'p': 0.13333333333333333, 'r': 0.13333333333333333}","{'f': 0.07142856642857177, 'p': 0.07142857142857142, 'r': 0.07142857142857142}","{'f': 0.1481481432098767, 'p': 0.16666666666666666, 'r': 0.13333333333333333}",id_dm_164849,0.13333332833333353,0.13333333333333333,0.13333333333333333,0.07142856642857177,0.07142857142857142,0.07142857142857142,0.1481481432098767,0.16666666666666666,0.13333333333333333,-,-,-
65,"{'f': 0.24999999520000007, 'p': 0.3125, 'r': 0.20833333333333334}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.17142856675918378, 'p': 0.23076923076923078, 'r': 0.13636363636363635}",id_dm_29323,0.24999999520000007,0.3125,0.20833333333333334,0.0,0.0,0.0,0.17142856675918378,0.23076923076923078,0.13636363636363635,-,-,-
66,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_152927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
67,"{'f': 0.1538461491124262, 'p': 0.2, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15999999539200013, 'p': 0.2222222222222222, 'r': 0.125}",id_dm_28515,0.1538461491124262,0.2,0.125,0.0,0.0,0.0,0.15999999539200013,0.2222222222222222,0.125,-,-,-
68,"{'f': 0.14814814348422511, 'p': 0.2, 'r': 0.11764705882352941}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.16666666222222234, 'p': 0.25, 'r': 0.125}",id_cnn_62170,0.14814814348422511,0.2,0.11764705882352941,0.0,0.0,0.0,0.16666666222222234,0.25,0.125,-,-,-
69,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_84557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
70,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_21617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
71,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_36703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
72,"{'f': 0.22222221777777784, 'p': 0.3333333333333333, 'r': 0.16666666666666666}","{'f': 0.0588235250346024, 'p': 0.09090909090909091, 'r': 0.043478260869565216}","{'f': 0.22222221777777784, 'p': 0.3333333333333333, 'r': 0.16666666666666666}",id_dm_32983,0.22222221777777784,0.3333333333333333,0.16666666666666666,0.0588235250346024,0.09090909090909091,0.043478260869565216,0.22222221777777784,0.3333333333333333,0.16666666666666666,-,-,-
73,"{'f': 0.47999999539200017, 'p': 0.6666666666666666, 'r': 0.375}","{'f': 0.173913038941399, 'p': 0.25, 'r': 0.13333333333333333}","{'f': 0.3478260824196598, 'p': 0.5, 'r': 0.26666666666666666}",id_dm_11719,0.47999999539200017,0.6666666666666666,0.375,0.173913038941399,0.25,0.13333333333333333,0.3478260824196598,0.5,0.26666666666666666,-,-,-
74,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_128229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
75,"{'f': 0.399999995088889, 'p': 0.46153846153846156, 'r': 0.35294117647058826}","{'f': 0.0714285665306126, 'p': 0.08333333333333333, 'r': 0.0625}","{'f': 0.23076922588757406, 'p': 0.2727272727272727, 'r': 0.2}",id_dm_120566,0.399999995088889,0.46153846153846156,0.35294117647058826,0.0714285665306126,0.08333333333333333,0.0625,0.23076922588757406,0.2727272727272727,0.2,-,-,-
76,"{'f': 0.06896551224732497, 'p': 0.07142857142857142, 'r': 0.06666666666666667}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07407406913580279, 'p': 0.08333333333333333, 'r': 0.06666666666666667}",id_dm_25211,0.06896551224732497,0.07142857142857142,0.06666666666666667,0.0,0.0,0.0,0.07407406913580279,0.08333333333333333,0.06666666666666667,-,-,-
